3420 Iggle-Pop-Deluxe Aug-30-2006 0 24930 7712 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3430 Pizza-Frenzy-Deluxe Aug-30-2006 0 27261 10940 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3440 Rocket-Mania-Deluxe Aug-30-2006 0 26544 9147 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3450 Typer-Shark!-Deluxe Aug-30-2006 0 28158 10223 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3460 Talismania-Deluxe Aug-30-2006 0 26006 8071 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3480 Peggle-Deluxe Mar-6-2007 682 303818 222752 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3483 Peggle-Extreme Sep-11-2007 618 203024 89675 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0  0 0
3490 Venice-Deluxe Jun-25-2007 0 24750 8609 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3500 Mystery-P.I.(tm)---The-Lottery-Ticket Oct-16-2007 0 27261 9506 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3510 Amazing-Adventures-The-Lost-Tomb(tm) Dec-13-2007 0 27261 8250 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3520 Mystery-P.I.(tm)---The-Vegas-Heist Jun-5-2008 0 26723 8071 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3530 Amazing-Adventures-Around-the-World Apr-15-2009 0 25647 12016 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3540 Peggle(tm)-Nights Oct-15-2008 248 209839 131643 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3560 Bejeweled-Twist Nov-18-2008 0 36049 20087 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 USD 4.99 4.99
3570 Mystery-P.I.(tm)---The-New-York-Fortune Jan-28-2009 0 24392 6815 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3580 The-Wizards-Pen(tm) Feb-18-2009 0 24212 10402 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3590 Plants-vs.-Zombies-GOTY-Edition May-5-2009 6207 1169180 1049195 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 4.99 4.99
3600 Escape-Rosecliff-Island Apr-15-2009 124 116398 27440 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3610 Mystery-P.I.---Lost-in-Los-Angeles Jul-27-2009 0 18294 7174 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
